id,name,urbanCenter,capital,pop2015Cat,lat,lon
3798,Lusaka,1,1,>500k,-15.41,28.28
3799,Middelburg,1,0,>100k,-25.77,29.45
3800,Rosetta,1,0,>100k,31.39,30.43
3803,Isiro,1,0,>100k,2.77,27.62
3804,Damanhur,1,0,>250k,31.04,30.46
3807,Fuwah,1,0,>100k,31.19,30.54
3809,Ankara,1,1,>500k,39.93,32.86
3811,Kitwe,1,0,>500k,-12.81,28.22
3812,Edendale,1,0,>250k,-29.66,30.34
3814,Polokwane,1,0,>100k,-23.87,29.42
3815,Kuajok,1,0,>100k,8.31,27.98
3817,Desouk,1,0,>250k,31.14,30.64
3818,Mufulira,1,0,>100k,-12.56,28.24
3819,Wau,1,0,>100k,7.7,27.99
3821,Osizweni,1,0,>100k,-27.77,30.09
3822,Kabwe,1,0,>100k,-14.43,28.44
3823,Pietermaritzburg,1,0,>100k,-29.57,30.41
3824,Mubi,1,0,>100k,-1.3,27.86
3825,Melitopol,1,0,>100k,46.85,35.36
3827,Itay el-Barud,1,0,>100k,30.89,30.67
3831,Nyunzu,1,0,>100k,-5.95,28.02
3833,Ivanovo,1,0,>250k,57,40.97
3839,Vladimir,1,0,>250k,56.14,40.4
3840,Kafr Al-Zaiyat,1,0,>100k,30.82,30.8
3842,En Nahud,1,0,>250k,12.69,28.42
3843,Konya,1,0,>500k,37.87,32.49
3847,Walikale,1,0,>100k,-1.43,28.07
3850,Kafr Al-Sheikh,1,0,>250k,31.08,30.94
3851,N/A,1,0,>100k,8.99,28.3
3852,Elila,1,0,>100k,-3.27,28.12
3853,Шахманово,1,0,>100k,54.66,39.63
3854,Kilwa,1,0,>250k,-9.29,28.33
3859,Ndola,1,0,>250k,-12.98,28.63
3860,Kapiri Mposhi,1,0,>100k,-13.96,28.68
3861,Tala,1,0,>100k,30.63,30.92
3862,Faiyum,1,0,>500k,29.39,30.79
3863,Kamituga,1,0,>100k,-3.06,28.19
3865,Ryazan,1,0,>250k,54.6,39.75
3867,Manuf,1,0,>100k,30.47,30.93
3868,Durban,1,0,>500k,-29.79,31.01
3869,Tanta,1,0,>500k,30.79,31.01
3877,Shibin Al-Kom,1,0,>250k,30.57,31.02
3878,Ashmoun,1,0,>100k,30.31,31.01
3880,Mehallet Roh,1,0,>100k,30.89,31.1
3881,6th of October,1,0,>100k,29.94,30.91
3882,Shimm al Basal al Bahari,1,0,>100k,28.64,30.68
3886,Sunbat,1,0,>100k,30.79,31.16
3887,Garawan,1,0,>100k,30.43,31.05
3889,El Mahalla El Kubra,1,0,>500k,30.97,31.19
3894,Yambio,1,0,>100k,4.57,28.4
3895,Al-Santa,1,0,>100k,30.72,31.13
3897,Naj Abd Allah Abd al Jawwad,1,0,>100k,28.86,30.78
3900,Kasenga,1,0,>100k,-10.39,28.62
3902,Cairo,1,1,>500k,30.05,31.25
3905,Samalut,1,0,>100k,28.32,30.72
3906,Dirin,1,0,>100k,31.08,31.27
3908,Quwaysina,1,0,>100k,30.54,31.16
3911,Al Manshiyah al Qibliyah,1,0,>250k,27.97,30.69
3913,Banha,1,0,>500k,30.5,31.21
3915,Al-Minya,1,0,>500k,28.1,30.75
3917,Tukh,1,0,>100k,30.38,31.18
3918,Maghagheh,1,0,>100k,28.65,30.82
3920,Mit Ghamr,1,0,>250k,30.74,31.25
3921,Aghour Al-Kubra,1,0,>100k,30.3,31.18
3922,Beni Mazar,1,0,>100k,28.49,30.81
3927,Mansoura,1,0,>500k,31.05,31.39
3935,Awlad Sarhan,1,0,>100k,27.65,30.72
3938,Nchelenge,1,0,>100k,-9.32,28.74
3941,Kovrov,1,0,>100k,56.36,41.31
3943,Nazlet al Sibaat,1,0,>100k,30.42,31.28
3945,Dungu,1,0,>100k,3.61,28.56
3948,Abu Qurqas,1,0,>100k,27.93,30.83
3953,Mansa,1,0,>250k,-11.2,28.89
3955,Keskin,1,0,>100k,39.68,33.61
3957,Beni Suef,1,0,>250k,29.07,31.08
3960,Minya Al-Qamh,1,0,>100k,30.51,31.35
3961,Kafr al Dabbusi,1,0,>100k,31.19,31.53
3965,Mallawi,1,0,>250k,27.73,30.87
3966,Dairut,1,0,>250k,27.51,30.82
3967,El Senbellawein City,1,0,>100k,30.9,31.46
3968,Al-Zaqaziq‎,1,0,>500k,30.6,31.49
3971,Diyarb al Suq,1,0,>100k,30.75,31.45
3972,Al Ayyat,1,0,>100k,29.63,31.25
3974,Minyat Sultan,1,0,>100k,29.44,31.23
3975,Al-Wasitah,1,0,>100k,29.33,31.19
3982,Gweru,1,0,>100k,-19.46,29.78
3983,Al-Qobabat,1,0,>100k,29.49,31.28
3984,Nazlet Rimeih,1,0,>250k,27.35,30.96
3990,Vanguard Mine,1,0,>100k,-20.53,29.91
3993,Al Bustan,1,0,>250k,31.33,31.73
3995,An Nazlah,1,0,>500k,30.6,31.66
3996,Bilbeis,1,0,>250k,30.41,31.57
3998,Mazrub,1,0,>100k,13.9,29.32
3999,Mululu,1,0,>100k,-2.3,28.8
4000,Damietta,1,0,>500k,31.43,31.81
4003,Kafr Haggag,1,0,>250k,31.17,31.8
4004,Abu Kabir‎,1,0,>100k,30.72,31.66
4005,Abu Zabad,1,0,>100k,12.35,29.23
4007,Bukavu,1,0,>500k,-2.51,28.86
4009,Karaman,1,0,>100k,37.18,33.23
4011,Kandekere,1,0,>100k,-2.66,28.87
4012,Aţ Ţawābīyah,1,0,>100k,27.19,31.08
4013,Rubaya,1,0,>250k,-1.56,28.88
4014,Bishasha,1,0,>100k,-1.66,28.87
4018,Qism Auwal Faqus,1,0,>250k,30.73,31.8
4019,Lipetsk,1,0,>250k,52.59,39.61
4020,Sloviansk,1,0,>100k,48.85,37.61
4022,Mayom,1,0,>100k,9.22,29.17
4024,Kramatorsk,1,0,>100k,48.74,37.57
4025,Kawm Abu Shil,1,0,>100k,27.26,31.16
4027,Asyut,1,0,>500k,27.18,31.2
4028,Voronezh,1,0,>500k,51.67,39.21
4029,Al-Manzala,1,0,>250k,31.17,31.97
4033,Kamanyola,1,0,>100k,-2.74,29
4038,Butondo,1,0,>250k,-1.69,29.02
4040,Baraka,1,0,>100k,-4.12,29.09
4042,Sake,1,0,>100k,-1.57,29.06
4045,Kalemie,1,0,>250k,-5.93,29.2
4046,Kafr al Hawi,1,0,>100k,30.8,31.99
4047,Uvira,1,0,>250k,-3.38,29.15
4049,Abu Tig,1,0,>100k,27.05,31.31
4051,الغنايم,1,0,>100k,26.88,31.33
4052,Goma,1,0,>500k,-1.67,29.24
4058,Nazlet al Mughrebi,1,0,>100k,26.96,31.37
4062,Aksaray,1,0,>100k,38.37,34.01
4065,Limassol,1,0,>100k,34.69,33.04
4067,eHlau-Hlau,1,0,>100k,-25.34,31.15
4069,Dilling,1,0,>100k,12.05,29.65
4071,eGobhoza,1,0,>100k,-25.43,31.18
4074,Port Said,1,0,>500k,31.25,32.3
4075,Tima,1,0,>250k,26.87,31.47
4077,Butembo,1,0,>250k,0.12,29.3
4078,Bujumbura,1,1,>500k,-3.38,29.36
4081,Al Ismailiya,1,0,>500k,30.58,32.25
4083,Donetsk,1,0,>500k,48.01,37.85
4086,Fazarah bil Qaryah,1,0,>100k,26.67,31.49
4088,Tahma,1,0,>100k,26.76,31.52
4089,King Mine,1,0,>100k,-20.1,30.52
4094,Nicosia,1,1,>100k,35.17,33.37
4096,Rumonge,1,0,>100k,-3.98,29.44
4097,Horlivka,1,0,>100k,48.32,38.03
4099,Beni,1,0,>500k,0.5,29.47
4100,Butusande,1,0,>100k,-1.15,29.43
4103,Çorum,1,0,>100k,40.55,34.95
4104,Sohag,1,0,>500k,26.57,31.69
4109,Maragha,1,0,>250k,26.67,31.63
4110,Mariupol,1,0,>250k,47.12,37.57
4112,Nida,1,0,>100k,26.62,31.7
4116,Kalimva,1,0,>100k,3.13,29.57
4117,Rumbek,1,0,>100k,6.81,29.67
4120,Kilima Hewa,1,0,>250k,-4.88,29.65
4121,Nyamilima,1,0,>100k,-0.88,29.57
4126,Kayanza,1,0,>100k,-2.93,29.63
4128,Musanze,1,0,>100k,-1.5,29.63
4130,Ishasha,1,0,>100k,-0.74,29.63
4133,Girga,1,0,>500k,26.4,31.82
4136,Khartsyzk,1,0,>100k,48.04,38.14
4140,Al-Ubayyid,1,0,>500k,13.18,30.22
4141,Suez,1,0,>250k,29.97,32.53
4152,Ngozi,1,0,>100k,-2.91,29.82
4154,Barah,1,0,>100k,13.7,30.37
4156,Al Sahil Bahari,1,0,>100k,26.28,31.96
4159,Balyana,1,0,>250k,26.19,32.01
4163,Gitega,1,0,>100k,-3.43,29.93
4171,Harare,1,1,>500k,-17.82,31.04
4172,Kigali,1,1,>500k,-1.95,30.06
4175,Alchevsk,1,0,>100k,48.47,38.8
4176,Naj Kawm Majanin,1,0,>100k,26.11,32.09
4177,Mongbwalu,1,0,>250k,1.94,30.03
4181,Dzerzhinsk,1,0,>100k,56.24,43.45
4182,Mersin,1,0,>500k,36.8,34.61
4184,Murubona,1,0,>100k,-4.57,30.11
4189,Chitungwiza,1,0,>250k,-18.01,31.07
4190,Nag Hammadi,1,0,>250k,26.05,32.22
4193,Al Rahad,1,0,>100k,12.72,30.64
4195,Nizhny Novgorod,1,0,>500k,56.29,43.91
4200,Bunia,1,0,>500k,1.57,30.25
4202,Tambov,1,0,>250k,52.73,41.43
4206,Glenclova,1,0,>100k,-19.96,31.43
4207,Samsun,1,0,>500k,41.29,36.33
4210,Iga Barriere,1,0,>100k,1.74,30.31
4212,Muyinga,1,0,>100k,-2.85,30.34
4213,Luhansk,1,0,>250k,48.56,39.32
4214,Tarsus,1,0,>100k,36.92,34.9
4216,Kayseri,1,0,>500k,38.74,35.52
4218,Yirol,1,0,>100k,6.56,30.5
4220,Maputo,1,1,>500k,-25.95,32.59
4223,Novorossiysk,1,0,>100k,44.72,37.77
4231,Günyurdu,1,0,>100k,36.98,35.06
4233,Tod,1,0,>100k,25.59,32.55
4234,Taganrog,1,0,>100k,47.23,38.9
4237,Adana,1,0,>500k,37,35.28
4238,Naj al Madamud,1,0,>250k,25.67,32.67
4239,Isna,1,0,>100k,25.26,32.57
4241,Qena,1,0,>100k,26.16,32.72
4242,Ezbet Abu Habashi,1,0,>100k,25.74,32.64
4243,Luxor,1,0,>500k,25.71,32.65
4244,N/A,1,0,>100k,-13.68,31.14
4245,Yei,1,0,>250k,4.09,30.67
4248,Mbarara,1,0,>100k,-0.61,30.66
4250,Qus,1,0,>250k,25.95,32.77
4252,Ariwara,1,0,>250k,3.13,30.7
4253,Umm Ruwaba,1,0,>250k,12.91,31.22
4262,Aru,1,0,>100k,2.86,30.83
4263,Abu Jibeha,1,0,>100k,11.46,31.23
4265,Tokat,1,0,>100k,40.33,36.54
4268,Arua,1,0,>100k,3.02,30.91
4269,Kasama,1,0,>250k,-10.22,31.19
4275,Checheche,1,0,>100k,-20.77,32.23
4278,Mahagi,1,0,>500k,2.3,30.99
4283,Faris,1,0,>100k,24.67,32.95
4285,Gaza,1,0,>500k,31.41,34.37
4287,Aswan,1,0,>250k,24.07,32.89
4288,Rostov-on-Don,1,0,>500k,47.25,39.72
4290,Mbala,1,0,>100k,-8.85,31.36
4292,Ceyhan,1,0,>100k,37.03,35.82
4294,Yumurtalık,1,0,>100k,36.77,35.79
4303,Kadirli,1,0,>100k,37.37,36.09
4304,Ashdod,1,0,>100k,31.81,34.66
4306,Krasnodar,1,0,>500k,45.06,39.01
4307,Shakhty,1,0,>100k,47.7,40.22
4308,Tandalti,1,0,>100k,13.01,31.87
4309,Tel Aviv,1,0,>500k,32.07,34.85
4310,Novocherkassk,1,0,>100k,47.44,40.08
4311,Malakal,1,0,>100k,9.53,31.66
4312,Haifa,1,0,>250k,32.81,35.04
4314,Netanya,1,0,>100k,32.33,34.87
4315,Sivas,1,0,>250k,39.75,37.01
4316,Sumbawanga,1,0,>100k,-7.96,31.62
4317,Latakia,1,0,>250k,35.54,35.79
4320,Bor,1,0,>100k,6.21,31.57
4322,Juba,1,1,>250k,4.83,31.58
4325,Osmaniye,1,0,>100k,37.07,36.25
4327,Tyre,1,0,>100k,33.26,35.22
4328,İskenderun,1,0,>250k,36.58,36.16
4329,Mutare,1,0,>100k,-18.98,32.65
4331,Tulkarm,1,0,>100k,32.3,35.02
4332,Beer Sheva,1,0,>100k,31.25,34.79
4334,Saida,1,0,>100k,33.54,35.38
4335,Khartoum,1,1,>500k,15.59,32.53
4336,Modi'in Illit,1,0,>100k,31.9,35
4337,Beirut,1,1,>500k,33.87,35.51
4339,Antakya,1,0,>250k,36.22,36.16
4343,N/A,1,0,>100k,15.54,32.41
4345,Xai-Xai,1,0,>100k,-25.06,33.68
4348,Nazareth,1,0,>100k,32.71,35.3
4350,Ed Dueim,1,0,>100k,14,32.31
4351,Jerusalem,1,1,>500k,31.78,35.21
4353,Tartus,1,0,>100k,34.89,35.9
4354,Hebron,1,0,>100k,31.53,35.08
4355,Masaka,1,0,>100k,-0.33,31.75
4359,Nablus,1,0,>100k,32.22,35.26
4361,Tripoli,1,0,>250k,34.45,35.87
4362,Syktyvkar,1,0,>100k,61.66,50.83
4363,Jebel Aulia,1,0,>100k,15.22,32.5
4364,Bukoba,1,0,>100k,-1.33,31.81
4365,Ordu,1,0,>100k,40.97,37.91
4368,Pieri,1,0,>100k,8.04,32.03
4369,Lankien,1,0,>100k,8.52,32.06
4371,Katoro,1,0,>100k,-3.01,31.93
4372,Kahramanmaraş,1,0,>250k,37.56,36.93
4375,Zahlé,1,0,>100k,33.82,35.87
4381,Elbistan,1,0,>100k,38.2,37.2
4382,Nimule,1,0,>250k,3.59,32.07
4384,Walgak,1,0,>100k,8.16,32.24
4385,Giad Industrial Complex,1,0,>100k,15.33,32.82
4386,Chipata,1,0,>100k,-13.64,32.65
4389,Kosti,1,0,>250k,13.15,32.67
4392,Catandica,1,0,>100k,-18.06,33.18
4393,Irbid,1,0,>500k,32.55,35.86
4394,Rabak,1,0,>100k,13.18,32.74
4395,Giresun,1,0,>100k,40.91,38.39
4396,Geita,1,0,>100k,-2.88,32.23
4400,Saransk,1,0,>250k,54.19,45.18
4402,Gulu,1,0,>100k,2.77,32.3
4404,Chimoio,1,0,>250k,-19.12,33.48
4405,N/A,1,0,>100k,14.35,32.95
4407,Damascus,1,1,>500k,33.5,36.3
4408,Amman,1,1,>500k,31.95,35.93
4412,Al Managil,1,0,>500k,14.24,33
4413,Madaba,1,0,>100k,31.72,35.8
4415,Renk,1,0,>100k,11.75,32.81
4416,Aktoprak,1,0,>100k,37.17,37.31
4417,Aleppo,1,0,>500k,36.2,37.15
4418,N/A,1,0,>100k,13.07,32.92
4419,N/A,1,0,>100k,5.12,32.46
4420,Hama,1,0,>100k,35.14,36.75
4422,N/A,1,0,>100k,5.11,32.49
4423,Maykop,1,0,>100k,44.61,40.1
4424,Gaziantep,1,0,>500k,37.05,37.38
4426,Homs,1,0,>500k,34.72,36.72
4427,Kampala,1,1,>500k,0.32,32.58
4428,Entebbe,1,0,>100k,0.09,32.49
4431,Shendi,1,0,>100k,16.69,33.43
4432,Tunduma,1,0,>250k,-9.31,32.76
4433,Missale,1,0,>100k,-14.09,33.09
4434,Ulang,1,0,>100k,8.65,32.72
4435,Torit,1,0,>250k,4.41,32.58
4436,Al Hilaliyah,1,0,>100k,14.92,33.21
4439,Kahama,1,0,>100k,-3.83,32.6
4440,Penza,1,0,>250k,53.19,45
4444,Al Hasahisa,1,0,>250k,14.75,33.32
4448,Vesyoloye,1,0,>100k,43.43,39.94
4453,Lundazi,1,0,>100k,-12.29,33.17
4454,Cheboksary,1,0,>250k,56.12,47.25
4455,Tabora,1,0,>100k,-5.02,32.82
4457,Tete,1,0,>100k,-16.15,33.6
4462,N/A,1,0,>100k,4.12,32.87
4463,Malatya,1,0,>250k,38.35,38.28
4464,Wad Madanī,1,0,>500k,14.39,33.53
4465,Naseer,1,0,>250k,8.62,33.07
4467,Yoshkar-Ola,1,0,>100k,56.64,47.88
4469,Lira,1,0,>100k,2.24,32.89
4470,Mwanza,1,0,>500k,-2.54,32.93
4473,Kirov,1,0,>250k,58.6,49.62
4479,ad-Damer,1,0,>100k,17.58,33.96
4481,Atbara,1,0,>100k,17.72,34
4482,Volgodonsk,1,0,>100k,47.51,42.19
4483,Pibor,1,0,>100k,6.8,33.14
4484,Nhamatanda,1,0,>100k,-19.27,34.21
4485,Sennar,1,0,>100k,13.54,33.61
4486,Adiyaman,1,0,>100k,37.76,38.26
4490,Likuni,1,0,>100k,-14.02,33.72
4491,N/A,1,0,>100k,13.43,33.67
4493,Armavir,1,0,>100k,44.99,41.11
4494,Manbij,1,0,>100k,36.52,37.95
4495,Lilongwe,1,1,>500k,-13.98,33.78
4498,Mbeya,1,0,>250k,-8.91,33.48
4499,N/A,1,0,>250k,4.62,33.24
4500,Jinja,1,0,>100k,0.45,33.21
4504,Trabzon,1,0,>250k,40.99,39.74
4507,Shinyanga,1,0,>100k,-3.67,33.42
4509,Singa,1,0,>100k,13.15,33.93
4510,N/A,1,0,>100k,-14.53,34.08
4512,Maxixe,1,0,>100k,-23.85,35.34
4513,Al Fao,1,0,>100k,14.11,34.09
4514,Iganga,1,0,>100k,0.61,33.48
4518,Al Quwaysi,1,0,>100k,13.33,34.09
4519,Kapoeta,1,0,>250k,4.77,33.59
4520,N/A,1,0,>250k,4.95,33.62
4521,Beira,1,0,>250k,-19.83,34.86
4522,Massinga,1,0,>100k,-23.31,35.37
4523,Manga,1,0,>100k,-19.76,34.87
4524,Elazig,1,0,>250k,38.67,39.22
4526,Mzuzu,1,0,>100k,-11.45,34.01
4530,Zóbue,1,0,>100k,-15.59,34.44
4531,Şanlıurfa,1,0,>250k,37.16,38.81
4534,Tabuk,1,0,>250k,28.38,36.57
4536,Stavropol,1,0,>250k,45.06,41.97
4537,Musoma,1,0,>100k,-1.51,33.81
4541,N/A,1,0,>500k,4.83,33.91
4542,Al Qurayyat,1,0,>100k,31.33,37.35
4544,Ad-Damazin,1,0,>100k,11.8,34.36
4545,Nevinnomyssk,1,0,>100k,44.63,41.94
4546,Al Kurumuk,1,0,>100k,10.56,34.29
4547,Er Roseires,1,0,>100k,11.86,34.39
4550,Rize,1,0,>100k,41.03,40.55
4551,Siverek,1,0,>100k,37.75,39.32
4552,Kazan,1,0,>500k,55.8,49.13
4554,Saratov,1,0,>500k,51.54,45.97
4555,N/A,1,0,>100k,17.67,35.08
4557,Busia,1,0,>100k,0.46,34.1
4558,Blantyre,1,0,>250k,-15.76,35.03
4559,Mbale,1,0,>100k,1.08,34.17
4562,Limbe,1,0,>250k,-15.83,35.04
4563,Cherkessk,1,0,>100k,44.22,42.05
4564,Ar Raqqah,1,0,>100k,35.95,39.01
4568,Asosa,1,0,>100k,10.06,34.55
4569,Beigi,1,0,>100k,9.35,34.53
4570,Engels,1,0,>100k,51.48,46.12
4571,Volgograd,1,0,>500k,48.72,44.51
4574,Ts'Erba,1,0,>100k,9.39,34.62
4580,Kirova,1,0,>100k,48.5,44.58
4583,Volzhskiy,1,0,>250k,48.8,44.78
4584,Ulyanovsk,1,0,>250k,54.3,48.33
4587,Viranşehir,1,0,>100k,37.23,39.76
4590,Dambidollo,1,0,>100k,8.54,34.8
4594,Morrumbala,1,0,>100k,-17.33,35.59
4596,Ленинский,1,0,>100k,54.36,48.59
4597,Mopeia,1,0,>100k,-17.98,35.71
4599,Diyarbakir,1,0,>500k,37.93,40.2
4601,Lichinga,1,0,>100k,-13.3,35.25
4603,Al-Qadarif,1,0,>250k,14.04,35.38
4605,Batumi,1,0,>100k,41.64,41.64
4607,Kisii,1,0,>100k,-0.68,34.77
4608,Kisumu,1,0,>250k,-0.09,34.78
4610,Mendi,1,0,>100k,9.8,35.11
4612,New Halfa,1,0,>100k,15.33,35.6
4613,Marromeu,1,0,>100k,-18.3,35.94
4614,Kislovodsk,1,0,>100k,43.92,42.72
4616,Yessentuki,1,0,>100k,44.04,42.86
4618,Milange,1,0,>250k,-16.1,35.77
4623,Kitale,1,0,>100k,1.02,35.01
4624,Erzurum,1,0,>100k,39.91,41.27
4625,Pyatigorsk,1,0,>100k,44.04,43.05
4629,Insaca (Mecanhelas),1,0,>100k,-15.19,35.87
4633,Khashm El Girba,1,0,>100k,14.97,35.89
4634,Entre Lagos,1,0,>100k,-14.99,35.89
4639,Nedjo,1,0,>100k,9.51,35.5
4643,Eldoret,1,0,>100k,0.54,35.25
4644,Balakovo,1,0,>100k,52.02,47.79
4645,Hayya,1,0,>250k,18.34,36.39
4646,Tepi,1,0,>100k,7.2,35.42
4647,Songea,1,0,>100k,-10.67,35.65
4649,Duba,1,0,>100k,8.58,35.51
4658,Deir Ez Zor,1,0,>100k,35.33,40.14
4661,Kutaisi,1,0,>100k,42.26,42.7
4665,Ndiuka,1,0,>100k,-7.79,35.69
4666,Batman,1,0,>250k,37.89,41.13
4668,Tolyatti,1,0,>500k,53.54,49.35
4669,Kassala,1,0,>250k,15.45,36.39
4672,Al-Hasakah,1,0,>100k,36.51,40.74
4679,Dodoma,1,0,>100k,-6.17,35.75
4680,Sinkāt,1,0,>100k,18.85,36.84
4681,Shewa Ghimira,1,0,>100k,6.96,35.77
4682,Chena,1,0,>100k,7.15,35.81
4686,Nalchik,1,0,>100k,43.5,43.62
4687,N/A,1,0,>100k,16.64,36.63
4695,Nicoadala,1,0,>100k,-17.59,36.81
4696,Водник,1,0,>100k,53.47,49.53
4698,Quelimane,1,0,>100k,-17.87,36.9
4699,Cuamba,1,0,>100k,-14.8,36.54
4700,Qamishli,1,0,>250k,37.06,41.23
4702,Port Sudan,1,0,>500k,19.61,37.21
4706,Teseney,1,0,>250k,15.11,36.66
4710,Sigmo,1,0,>100k,7.91,36.1
4715,N/A,1,0,>100k,16.48,36.94
4716,Namacurra,1,0,>100k,-17.49,37.03
4719,N/A,1,0,>100k,7.98,36.21
4722,Mocuba,1,0,>100k,-16.84,36.98
4724,Ch'Iri,1,0,>100k,7.13,36.19
4729,Nakuru,1,0,>250k,-0.3,36.07
4730,Madīnat Yanbu‘ aş Şinā‘īyah,1,0,>100k,24.01,38.2
4731,Chagni,1,0,>100k,10.96,36.51
4733,Free Area,1,0,>100k,-0.26,36.11
4735,Gurue,1,0,>100k,-15.47,36.98
4736,Siirt,1,0,>100k,37.93,41.93
4742,Nekemte,1,0,>100k,9.09,36.56
4745,Errego (Ile),1,0,>100k,-16.04,37.17
4756,Samara,1,0,>500k,53.23,50.22
4761,Izhevsk,1,0,>500k,56.85,53.21
4763,Shahura (Alefa),1,0,>100k,11.93,36.87
4765,Dangla,1,0,>100k,11.26,36.84
4770,Jinka,1,0,>100k,5.78,36.57
4773,Addis Kidan,1,0,>100k,11.08,36.89
4775,Naberezhnye Chelny,1,0,>250k,55.71,52.38
4777,Katab,1,0,>100k,10.85,36.9
4780,Durbete,1,0,>100k,11.36,36.95
4782,Aykel,1,0,>100k,12.55,37.07
4783,Enjebara,1,0,>100k,10.96,36.93
4785,Seka,1,0,>100k,7.6,36.73
4786,Ağrı,1,0,>100k,39.72,43.04
4787,Delgi,1,0,>100k,12.19,37.05
4791,Al Baaj,1,0,>100k,36.04,41.72
4793,Cizre,1,0,>100k,37.33,42.19
4800,Arusha,1,0,>500k,-3.38,36.7
4801,Jimma,1,0,>100k,7.67,36.84
4808,Nairobi,1,1,>500k,-1.28,36.81
4809,Bila,1,0,>100k,7.51,36.88
4811,Chwahit,1,0,>100k,12.34,37.22
4812,Vladikavkaz,1,0,>250k,43.05,44.68
4813,Merawi,1,0,>250k,11.41,37.16
4817,Ongata Rongai,1,0,>100k,-1.39,36.75
4818,Mugema,1,0,>100k,-15.39,37.55
4821,Ruaka,1,0,>100k,-1.21,36.77
4828,Sakaka,1,0,>100k,29.96,40.21
4830,Bako,1,0,>100k,9.12,37.06
4831,serbo,1,0,>100k,7.71,36.98
4832,Barentu,1,0,>100k,15.1,37.59
4834,Dembea,1,0,>100k,12.43,37.33
4835,Gish Abay,1,0,>100k,10.98,37.21
4839,Alto Molócue,1,0,>100k,-15.64,37.68
4841,Silopi,1,0,>100k,37.25,42.46
4842,Aszimew,1,0,>100k,12.75,37.41
4844,Gyumri,1,0,>100k,40.8,43.84
4847,Gonder,1,0,>250k,12.59,37.45
4849,Bahir Dar,1,0,>250k,11.59,37.39
4850,Layma,1,0,>100k,6.49,37.04
4852,Sunzha,1,0,>100k,43.31,45.02
4856,Kitengela,1,0,>100k,-1.46,36.96
4858,N/A,1,0,>100k,17.81,38.08
4860,Jiga,1,0,>100k,10.68,37.38
4861,Medale,1,0,>100k,8.03,37.2
4862,Tarcha,1,0,>100k,7.15,37.17
4865,Zakho,1,0,>250k,37.15,42.67
4866,Asendabo,1,0,>100k,7.75,37.23
4870,Etana,1,0,>100k,14.4,37.77
4871,Digna,1,0,>100k,12.77,37.62
4872,Adet,1,0,>100k,11.26,37.48
4875,Omonada,1,0,>100k,7.63,37.25
4876,Thika,1,0,>100k,-1.05,37.09
4878,Tal Afar,1,0,>100k,36.37,42.44
4885,Washira,1,0,>100k,11.11,37.56
4887,Anbesame,1,0,>100k,11.71,37.63
4889,Belta,1,0,>100k,6.07,37.27
4890,Nefnafe,1,0,>100k,12.98,37.76
4893,Gedo,1,0,>100k,9.01,37.45
4894,N/A,1,0,>100k,6.33,37.3
4895,Wereta,1,0,>250k,11.92,37.69
4896,Feres Bet,1,0,>100k,10.85,37.6
4897,Amanuel,1,0,>100k,10.44,37.57
4899,Van,1,0,>250k,38.51,43.38
4907,Medina,1,0,>500k,24.46,39.59
4908,Adis Zemen,1,0,>100k,12.12,37.78
4910,Duhok,1,0,>500k,36.86,42.94
4911,Arar,1,0,>100k,30.98,41.03
4913,Moshi,1,0,>100k,-3.36,37.35
4914,Debark,1,0,>100k,13.15,37.9
4917,Tbilisi,1,1,>500k,41.73,44.79
4918,Selam Ber,1,0,>100k,6.48,37.46
4921,Jeddah,1,0,>500k,21.52,39.21
4922,Debre Markos,1,0,>100k,10.34,37.73
4925,Bale,1,0,>100k,6.92,37.53
4926,Gemu,1,0,>100k,6.31,37.5
4930,Yejube,1,0,>100k,10.15,37.75
4933,Gesuba,1,0,>100k,6.73,37.56
4934,Boloso Sore,1,0,>100k,7.14,37.58
4935,Darechera,1,0,>250k,11.4,37.88
4936,Arba Minch,1,0,>100k,6.02,37.55
4938,Gimbichu,1,0,>100k,7.45,37.63
4941,Mota,1,0,>100k,11.08,37.88
4951,N/A,1,0,>100k,7.34,37.65
4953,Gouder,1,0,>100k,8.97,37.76
4954,Hadero,1,0,>100k,7.2,37.66
4955,Gununew,1,0,>100k,6.93,37.65
4956,Morogoro,1,0,>250k,-6.8,37.67
4958,እንዳባጉና/Inda Aba Guna,1,0,>100k,13.95,38.18
4960,Mekanebirhan,1,0,>100k,13.01,38.1
4961,Debre Tabor,1,0,>100k,11.86,38.02
4962,Ginido,1,0,>100k,8.59,37.76
4964,Kachise,1,0,>100k,9.6,37.85
4966,Morsito,1,0,>100k,7.69,37.72
4969,West Belesa,1,0,>100k,12.41,38.08
4970,Ebbenat,1,0,>100k,12.12,38.05
4972,Areka,1,0,>100k,7.07,37.71
4974,Keren,1,0,>100k,15.78,38.45
4976,Shire,1,0,>100k,14.1,38.28
4977,Ambo,1,0,>100k,8.98,37.86
4978,Lumame,1,0,>100k,10.25,37.94
4980,Yerevan,1,1,>500k,40.18,44.51
4981,Mekane Yesus,1,0,>100k,11.61,38.06
4982,Sodo,1,0,>100k,6.85,37.76
4986,Shinshicho,1,0,>100k,7.21,37.78
4988,Gunchire,1,0,>100k,8.03,37.84
4989,Tebla,1,0,>100k,6.7,37.77
4990,Mosul,1,0,>500k,36.36,43.1
4993,Neftekamsk,1,0,>100k,56.09,54.27
4997,Hossana,1,0,>100k,7.55,37.86
